T,magnetization,mag_err,susceptibility,sus_err,stiffness,stiff_err,specific_heat,sheat_err
0.1,0.9688537092045081,2.220446049250313e-16,0.17662537412798807,5.551115123125783e-17,0.48727502895285957,1.6653345369377348e-16,0.6005393205798533,1.1102230246251565e-16
0.2,0.9386852107461954,0.0,0.34042665864622046,5.551115123125783e-17,0.47343767378043256,5.551115123125783e-17,0.7100315867131095,2.220446049250313e-16
0.3,0.9067891595809806,1.1102230246251565e-16,0.6813855016768983,2.220446049250313e-16,0.4591697748336663,1.6653345369377348e-16,0.5230948891886262,0.0
0.4,0.8748466450381417,0.0,0.6193763543630358,0.0,0.44300310113565333,5.551115123125783e-17,0.4732555594142561,5.551115123125783e-17
0.5,0.8408941260902513,2.220446049250313e-16,0.8757294551825943,1.1102230246251565e-16,0.4251253390022112,5.551115123125783e-17,0.6428918667409672,0.0
0.6,0.8053458691408022,0.0,1.2014924212742029,0.0,0.4036883896828197,5.551115123125783e-17,0.5426846000333306,1.1102230246251565e-16
0.7,0.7650031135877717,2.220446049250313e-16,1.4111151070124077,2.220446049250313e-16,0.3779364293331679,0.0,0.5536136047052534,0.0
0.7333333333333333,0.7479225804827507,0.0,1.7709757195896303,4.440892098500626e-16,0.3660839395074153,0.0,0.7270226928151078,1.1102230246251565e-16
0.7666666666666666,0.7360255299700063,0.0,1.6245000977809951,0.0,0.35308351103142754,0.0,0.6591836788816144,0.0
0.8,0.7202290998518167,1.1102230246251565e-16,1.7379226123545854,4.440892098500626e-16,0.3328885792925511,5.551115123125783e-17,0.791285378137701,0.0
0.8333333333333334,0.7027988866943713,1.1102230246251565e-16,1.4538243091965286,2.220446049250313e-16,0.3173446148079715,0.0,0.6912896193453575,0.0
0.8666666666666667,0.6826967241975234,0.0,2.371941314288594,8.881784197001252e-16,0.31165620774227193,0.0,0.9636367342073486,1.1102230246251565e-16
0.9,0.6572222230990412,2.220446049250313e-16,2.6884177211657327,4.440892098500626e-16,0.25219203804383006,5.551115123125783e-17,1.158804519671813,0.0
0.9333333333333333,0.6359533140519904,0.0,3.394277483648378,4.440892098500626e-16,0.23532653147565818,5.551115123125783e-17,0.9374590818036385,2.220446049250313e-16
0.9666666666666668,0.600046699331867,0.0,4.989372943284364,8.881784197001252e-16,0.17057228069758706,0.0,1.5016479947070036,0.0
1.0,0.5617294659893591,1.1102230246251565e-16,5.6590122316471545,0.0,0.10747836610882476,0.0,1.3449458326281978,4.440892098500626e-16
1.0333333333333334,0.509230863063037,1.1102230246251565e-16,9.768515756826456,3.552713678800501e-15,0.0385767298326126,6.938893903907228e-18,1.5465806441378291,2.220446049250313e-16
1.0666666666666669,0.4282025736538088,1.1102230246251565e-16,12.424455402822142,1.7763568394002505e-15,-0.11315383986544238,0.0,1.8080318684753403,6.661338147750939e-16
1.1,0.35756688768333483,5.551115123125783e-17,13.269250397213728,1.7763568394002505e-15,-0.06830690382450866,0.0,1.4390547436655419,0.0
1.28,0.14582521234513413,2.7755575615628914e-17,4.218603405134047,0.0,-0.28371472732208053,0.0,0.9239948128355172,1.1102230246251565e-16
1.46,0.09083425348261162,0.0,1.7078862398484462,6.661338147750939e-16,-0.23949698937867198,0.0,0.7223000288818895,0.0
1.6400000000000001,0.0746357358613857,1.3877787807814457e-17,0.9300998833621646,1.1102230246251565e-16,-0.19768856774736585,0.0,0.5362721847665962,0.0
1.82,0.06201250975083164,1.3877787807814457e-17,0.5955124660487855,1.1102230246251565e-16,-0.1576514645321104,2.7755575615628914e-17,0.4534368245651147,5.551115123125783e-17
2.0,0.05612140751516864,2.0816681711721685e-17,0.421385228013858,0.0,-0.11475169934289092,2.7755575615628914e-17,0.34382963041080344,0.0
